time,A1,A2,A3,A4
0.029475560474044853,0.03878179706872356,0.11016741204394628,0.07639836172236546,0.12700307336495342
0.029704053190897917,0.03835183839389204,0.10957586737689474,0.07639244339738635,0.12741077411092733
0.029932545907750976,0.03792734604637318,0.10899024039996338,0.07638615230084163,0.12781442900868561
0.030161038624604036,0.03750974746285614,0.10841082919899221,0.07637923028074738,0.12821372577012516
0.0303895313414571,0.03710491908808747,0.10783904263556811,0.0763706294565807,0.1286072767636628
0.03061802405831016,0.03670653037512132,0.10727324187387241,0.0763614687700835,0.12899664483763307
0.03084651677516322,0.03631438267972152,0.10671331901907911,0.076351778709458,0.1293819107343564
0.03107500949201628,0.035928277357651896,0.10615916617636226,0.07634158976290636,0.1297631551961532
0.03130350220886934,0.03554801576467626,0.10561067545089585,0.07633093241863079,0.1301404589653438
0.0315319949257224,0.03517339925655846,0.1050677389478539,0.07631983716483345,0.13051390278424863
0.03176048764257546,0.03480422918906233,0.10453024877241045,0.07630833448971656,0.13088356739518806
0.03198898035942852,0.03444030691795167,0.10399809702973949,0.07629645488148229,0.1312495335404825
0.03221747307628158,0.03408143379899032,0.10347117582501503,0.07628422882833283,0.13161188196245233
0.03244596579313465,0.0337274111879421,0.10294937726341111,0.07627168681847037,0.13197069340341794
0.03267445850998771,0.03337804044057085,0.10243259345010175,0.07625885934009709,0.1323260486056997
0.03290295122684077,0.03303312291264039,0.10192071649026095,0.07624577688141516,0.132678028311618
0.03313144394369383,0.03269245995991455,0.10141363848906272,0.07623246993062682,0.1330267132634933
0.03335993666054689,0.032356822863830535,0.10091158301279111,0.07621879947115258,0.133371903120259
0.03358842937739995,0.032029823437476394,0.10041574434723968,0.07620413007342967,0.1337125743579195
0.033816922094253014,0.0317076419198766,0.0999247771219626,0.07618912505415319,0.13404985711441922
0.034045414811106074,0.03139015591328852,0.09943859949850922,0.07617380157664325,0.13438381003592914
0.034273907527959134,0.031077243019969454,0.09895712963842887,0.07615817680421993,0.1347144917686202
0.034502400244812194,0.030768780842176765,0.09848028570327086,0.07614226790020334,0.1350419609586633
