time,A1_e0a393c92eea1406ea9fd08d7cf34145,A2_76ae3f437a8d2cf50cba333e625b920a,A2_7c09fbce88c98e6672cf56946fa651f3,A2_924a4f22db258688479e58beddc57e0e,A3_17a3d2fc4b18178b0aea9a1e0644e199,A4_7fae95a8c151be90d1afdefdc9db22b7
0.18667854966895076,0.0007427671669055161,0.008190406212119283,0.008135378256676037,0.008128160120622537,0.0697538788416206,0.18435292672965883
0.1869070423858038,0.0007397120270899524,0.008181578542874065,0.008126615338769554,0.008119412334060492,0.06975197456711281,0.18436828790735044
0.18713553510265687,0.0007366701618769405,0.008172769934925033,0.008117871334912881,0.008110683415055987,0.06975007753840284,0.1843836119105913
0.18736402781950992,0.0007336414509436068,0.008163980289779995,0.008109146147394683,0.008101973266239458,0.06974818771252116,0.18439889894847578
0.187592520536363,0.0007306257739670765,0.008155209508946756,0.008100439678503626,0.008093281790241344,0.06974630504649823,0.1844141492300983
0.18782101325321604,0.0007276230106244754,0.00814645749393313,0.008091751830528375,0.008084608889692084,0.06974442949736455,0.18442936296455328
0.18804950597006911,0.000724633040592929,0.008137724146246923,0.008083082505757594,0.008075954467222111,0.0697425610221506,0.18444454036093513
0.18827799868692216,0.0007216557435495634,0.008129009367395943,0.00807443160647995,0.008067318425461871,0.06974069957788684,0.18445968162833823
0.18850649140377523,0.0007186909991715035,0.008120313058887997,0.008065799034984106,0.008058700667041794,0.06973884512160376,0.18447478697585698
0.18873498412062828,0.0007157386871358758,0.008111635122230896,0.00805718469355873,0.008050101094592322,0.06973699761033184,0.1844898566125858
0.18896347683748135,0.000712798687119805,0.008102975458932446,0.008048588484492487,0.00804151961074389,0.06973515700110156,0.18450489074761908
0.18919196955433443,0.0007098708788004175,0.008094333970500456,0.00804001031007404,0.00803295611812694,0.06973332325094338,0.18451988959005125
0.18942046227118747,0.0007069551418548387,0.008085710558442738,0.008031450072592056,0.008024410519371906,0.06973149631688778,0.1845348533489767
0.18964895498804055,0.0007040513559601942,0.008077105124267094,0.0080229076743352,0.008015882717109226,0.06972967615596527,0.18454978223348983
0.1898774477048936,0.0007011594007936099,0.008068517569481336,0.008014383017592138,0.008007372613969341,0.06972786272520631,0.18456467645268504
0.19010594042174667,0.0006982791560322109,0.008059947795593271,0.008005876004651533,0.007998880112582686,0.06972605598164136,0.18457953621565673
0.1903344331385997,0.0006954105013531236,0.00805139570411071,0.007997386537802053,0.0079904051155797,0.06972425588230093,0.18459436173149935
0.19056292585545279,0.0006925533164334728,0.008042861196541459,0.007988914519332362,0.007981947525590819,0.06972246238421546,0.18460915320930724
0.19079141857230583,0.000689707480950385,0.008034344174393325,0.007980459851531126,0.007973507245246484,0.06972067544441547,0.18462391085817487
0.1910199112891589,0.0006868728745809849,0.00802584453917412,0.007972022436687008,0.00796508417717713,0.0697188950199314,0.18463863488719656
0.19124840400601195,0.0006840493770023993,0.00801736219239165,0.007963602177088677,0.007956678224013197,0.06971712106779376,0.1846533255054668
0.19147689672286503,0.0006812368678917527,0.008008897035553722,0.007955198975024794,0.00794828928838512,0.06971535354503303,0.18466798292207995
0.19170538943971807,0.0006784352269261717,0.008000448970168147,0.007946812732784029,0.00793991727292334,0.06971359240867965,0.1846826073461304
0.19193388215657115,0.000675644333782781,0.007992017897742731,0.007938443352655042,0.007931562080258291,0.06971183761576412,0.1846971989867126
0.19216237487342422,0.0006728640681387069,0.007983603719785286,0.007930090736926501,0.007923223613020414,0.06971008912331693,0.18471175805292092
0.19239086759027726,0.0006700943096710752,0.007975206337803617,0.007921754787887073,0.007914901773840148,0.06970834688836854,0.18472628475384978
0.19261936030713034,0.0006673349380570109,0.007966825653305533,0.007913435407825421,0.007906596465347927,0.06970661086794944,0.1847407792985936
0.19284785302398338,0.0006645858329736403,0.007958461567798843,0.007905132499030212,0.007898307590174191,0.0697048810190901,0.18475524189624673
0.19307634574083646,0.0006618468740980885,0.007950113982791355,0.007896845963790108,0.007890035050949377,0.069703157298821,0.1847696727559036
0.1933048384576895,0.0006591179411074816,0.007941782799790877,0.007888575704393778,0.007881778750303924,0.06970143966417262,0.18478407208665865
0.19353333117454258,0.0006563989136789449,0.007933467920305217,0.007880321623129885,0.007873538590868269,0.06969972807217545,0.18479844009760624
0.19376182389139562,0.0006536896714896043,0.007925169245842186,0.007872083622287095,0.007865314475272849,0.06969802247985994,0.1848127769978408
0.1939903166082487,0.0006509900942165851,0.007916886677909588,0.007863861604154074,0.007857106306148103,0.0696963228442566,0.18482708299645673
0.19421880932510174,0.0006483000615370134,0.007908620118015235,0.007855655471019487,0.00784891398612447,0.06969462912239588,0.18484135830254841
0.19444730204195482,0.0006456194531280144,0.007900369467666932,0.007847465125171997,0.007840737417832384,0.06969294127130828,0.18485560312521027
0.19467579475880786,0.0006429481486667143,0.007892134628372491,0.007839290468900272,0.007832576503902285,0.06969125924802427,0.18486981767353672
0.19490428747566094,0.000640286027830238,0.007883915501639718,0.007831131404492975,0.007824431146964612,0.06968958300957433,0.18488400215662212
0.195132780192514,0.0006376329702957116,0.007875711988976422,0.007822987834238775,0.0078163012496498,0.06968791251298892,0.18489815678356095
0.19536127290936706,0.0006349888557402611,0.007867523991890411,0.007814859660426334,0.007808186714588291,0.06968624771529855,0.18491228176344754
0.19558976562622013,0.0006323535638410113,0.007859351411889494,0.007806746785344318,0.007800087444410519,0.06968458857353367,0.18492637730537634
0.19581825834307318,0.0006297269742750887,0.007851194150481479,0.0077986491112813925,0.007792003341746924,0.06968293504472478,0.18494044361844172
0.19604675105992625,0.0006271089667196181,0.007843052109174173,0.007790566540526222,0.007783934309227942,0.06968128708590234,0.1849544809117381
0.1962752437767793,0.000624499420851726,0.007834925189475386,0.007782498975367475,0.007775880249484012,0.06967964465409685,0.18496848939435992
