15	A: 4. 
Time (s): 0.183524
5	A: 3. 
15	A: 4. 
Time (s): 0.183981
5	A: 3. 
15	A: 4. 
Time (s): 0.184437
5	A: 3. 
15	A: 4. 
Time (s): 0.184894
5	A: 3. 
15	A: 4. 
Time (s): 0.185351
5	A: 3. 
15	A: 4. 
Time (s): 0.185807
5	A: 3. 
15	A: 4. 
Time (s): 0.186264
5	A: 3. 
15	A: 4. 
Time (s): 0.18672
5	A: 3. 
15	A: 4. 
Time (s): 0.187177
5	A: 3. 
15	A: 4. 
Time (s): 0.187633
5	A: 3. 
15	A: 4. 
Time (s): 0.18809
5	A: 3. 
15	A: 4. 
Time (s): 0.188546
5	A: 3. 
15	A: 4. 
Time (s): 0.189003
5	A: 3. 
15	A: 4. 
Time (s): 0.189459
5	A: 3. 
15	A: 4. 
Time (s): 0.189916
5	A: 3. 
15	A: 4. 
Time (s): 0.190372
5	A: 3. 
15	A: 4. 
Time (s): 0.190829
5	A: 3. 
15	A: 4. 
Time (s): 0.191285
5	A: 3. 
15	A: 4. 
Time (s): 0.191742
5	A: 3. 
15	A: 4. 
Time (s): 0.192198
5	A: 3. 
15	A: 4. 
Time (s): 0.192655
5	A: 3. 
15	A: 4. 
Time (s): 0.193112
5	A: 3. 
15	A: 4. 
Time (s): 0.193568
5	A: 3. 
15	A: 4. 
Time (s): 0.194025
5	A: 3. 
15	A: 4. 
Time (s): 0.194481
5	A: 3. 
15	A: 4. 
Time (s): 0.194938
5	A: 3. 
15	A: 4. 
Time (s): 0.195394
5	A: 3. 
15	A: 4. 
Time (s): 0.195851
5	A: 3. 
15	A: 4. 
Time (s): 0.196307
5	A: 3. 
15	A: 4. 
Time (s): 0.196764
5	A: 3. 
15	A: 4. 
Time (s): 0.19722
5	A: 3. 
15	A: 4. 
Time (s): 0.197677
5	A: 3. 
15	A: 4. 
Time (s): 0.198133
5	A: 3. 
15	A: 4. 
Time (s): 0.19859
5	A: 3. 
15	A: 4. 
Time (s): 0.199046
5	A: 3. 
15	A: 4. 
Time (s): 0.199503
5	A: 3. 
15	A: 4. 
Time (s): 0.199959
5	A: 3. 
15	A: 4. 
Time (s): 0.200416
5	A: 3. 
15	A: 4. 
Time (s): 0.200873
5	A: 3. 
15	A: 4. 
Time (s): 0.201329
5	A: 3. 
15	A: 4. 
Time (s): 0.201786
5	A: 3. 
15	A: 4. 
Time (s): 0.202242
5	A: 3. 
15	A: 4. 
Time (s): 0.202699
5	A: 3. 
15	A: 4. 
Time (s): 0.203155
5	A: 3. 
15	A: 4. 
Time (s): 0.203612
5	A: 3. 
15	A: 4. 
Time (s): 0.204068
5	A: 3. 
15	A: 4. 
Time (s): 0.204525
5	A: 3. 
15	A: 4. 
Time (s): 0.204981
5	A: 3. 
15	A: 4. 
Time (s): 0.205438
5	A: 3. 
15	A: 4. 
Time (s): 0.205894
5	A: 3. 
15	A: 4. 
Time (s): 0.206351
5	A: 3. 
15	A: 4. 
Time (s): 0.206807
5	A: 3. 
15	A: 4. 
Time (s): 0.207264
5	A: 3. 
15	A: 4. 
Time (s): 0.20772
5	A: 3. 
15	A: 4. 
Time (s): 0.208177
5	A: 3. 
15	A: 4. 
Time (s): 0.208634
5	A: 3. 
15	A: 4. 
Time (s): 0.20909
5	A: 3. 
15	A: 4. 
Time (s): 0.209547
5	A: 3. 
15	A: 4. 
Time (s): 0.210003
5	A: 3. 
15	A: 4. 
Time (s): 0.21046
5	A: 3. 
15	A: 4. 
Time (s): 0.210916
5	A: 3. 
15	A: 4. 
Time (s): 0.211373
5	A: 3. 
15	A: 4. 
Time (s): 0.211829
5	A: 3. 
15	A: 4. 
Time (s): 0.212286
5	A: 3. 
15	A: 4. 
Time (s): 0.212742
5	A: 3. 
15	A: 4. 
Time (s): 0.213199
5	A: 3. 
15	A: 4. 
Time (s): 0.213655
5	A: 3. 
15	A: 4. 
Time (s): 0.214112
5	A: 3. 
15	A: 4. 
Time (s): 0.214568
5	A: 3. 
15	A: 4. 
Time (s): 0.215025
5	A: 3. 
15	A: 4. 
Time (s): 0.215481
5	A: 3. 
15	A: 4. 
Time (s): 0.215938
5	A: 3. 
15	A: 4. 
Time (s): 0.216394
5	A: 3. 
15	A: 4. 
Time (s): 0.216851
5	A: 3. 
15	A: 4. 
Time (s): 0.217308
5	A: 3. 
15	A: 4. 
Time (s): 0.217764
5	A: 3. 
15	A: 4. 
Time (s): 0.218221
5	A: 3. 
15	A: 4. 
Time (s): 0.218677
5	A: 3. 
15	A: 4. 
Time (s): 0.219134
5	A: 3. 
15	A: 4. 
Time (s): 0.21959
5	A: 3. 
15	A: 4. 
Time (s): 0.220047
5	A: 3. 
15	A: 4. 
Time (s): 0.220503
5	A: 3. 
15	A: 4. 
Time (s): 0.22096
5	A: 3. 
15	A: 4. 
Time (s): 0.221416
5	A: 3. 
15	A: 4. 
Time (s): 0.221873
5	A: 3. 
15	A: 4. 
Time (s): 0.222329
5	A: 3. 
15	A: 4. 
Time (s): 0.222786
5	A: 3. 
15	A: 4. 
Time (s): 0.223242
5	A: 3. 
15	A: 4. 
Time (s): 0.223699
5	A: 3. 
15	A: 4. 
Time (s): 0.224155
5	A: 3. 
15	A: 4. 
Time (s): 0.224612
5	A: 3. 
15	A: 4. 
Time (s): 0.225069
5	A: 3. 
15	A: 4. 
Time (s): 0.225525
5	A: 3. 
15	A: 4. 
Time (s): 0.225982
5	A: 3. 
15	A: 4. 
Time (s): 0.226438
5	A: 3. 
15	A: 4. 
Time (s): 0.226895
5	A: 3. 
15	A: 4. 
Time (s): 0.227351
5	A: 3. 
15	A: 4. 
Time (s): 0.227808
5	A: 3. 
15	A: 4. 
Time (s): 0.228264
5	A: 3. 
15	A: 4. 
