TIME (s) 	MONO:A0	DIMERS W:A0	MONO:A1	DIMERS W:A1	MONO:B0	DIMERS W:B0	MONO:B1	DIMERS W:B1	MONO:C	DIMERS W:C	MONO:D	DIMERS W:D	MONO:E	DIMERS W:E	MONO:F	DIMERS W:F	MONO:G	DIMERS W:G	MONO:H	DIMERS W:H	MONO:I	DIMERS W:I	MONO:J	DIMERS W:J	MONO:K	DIMERS W:K	MONO:L	DIMERS W:L	
0.800586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	3	0	0	1	0	0	9	0	0	
0.801496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	9	0	0	
0.802407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	9	0	0	
0.803318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	2	8	0	0	
0.804229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	4	7	1	0	
0.80514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	4	6	0	0	
0.80605	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	6	5	0	0	
0.806961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	4	6	0	0	
0.807872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	4	6	0	0	
0.808783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	7	0	0	
0.809694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	9	0	0	
0.810604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	8	0	0	
0.811515	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	8	0	0	
0.812426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	2	7	0	0	
0.813337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	6	0	0	
0.814248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	6	0	0	
0.815158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	6	0	0	
0.816069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	5	0	0	
0.81698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	7	0	0	
0.817891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	4	7	0	0	
0.818801	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	7	0	0	
0.819712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	8	0	0	
0.820623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	9	0	0	
0.821534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	9	0	0	
0.822445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	7	0	0	
0.823355	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	7	7	0	0	
0.824266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	5	8	0	0	
0.825177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	1	0	0	1	3	9	0	0	
0.826088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	1	4	9	0	0	
0.826999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	4	9	0	0	
0.827909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	4	9	0	0	
0.82882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	4	9	0	0	
0.829731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	4	9	0	0	
0.830642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	7	0	0	
0.831553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	7	6	1	0	
0.832463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	7	5	0	0	
0.833374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	7	5	0	0	
0.834285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	7	5	0	0	
0.835196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	5	6	1	0	
0.836107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	5	6	0	0	
0.837017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	7	5	1	0	
0.837928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	6	7	0	0	
0.838839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	5	7	0	0	
0.83975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	4	0	0	0	0	5	7	0	0	
0.84066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	5	7	0	0	
0.841571	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	3	7	0	0	
0.842482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	5	6	0	0	
0.843393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	3	6	0	0	
0.844304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	5	5	0	0	
0.845214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	0	0	0	0	5	5	0	0	
0.846125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	0	0	0	0	3	6	0	0	
0.847036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	4	0	0	0	0	3	6	0	0	
0.847947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	0	0	0	3	6	0	0	
0.848858	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	0	0	0	0	3	6	0	0	
0.849768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	0	0	0	0	3	6	0	0	
0.850679	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	2	7	0	1	
0.85159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	3	6	0	0	
0.852501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	3	6	0	0	
0.853412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	3	6	0	0	
0.854322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	4	6	0	0	
0.855233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	7	0	0	
0.856144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	7	0	0	
0.857055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	7	0	0	
0.857966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	6	0	0	
0.858876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	7	0	0	
0.859787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	4	6	0	0	
0.860698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	4	6	0	0	
0.861609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	0	0	0	5	6	0	0	
0.862519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	7	5	0	0	
0.86343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	1	0	0	5	6	0	0	
0.864341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	5	6	0	0	
0.865252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	1	0	0	3	7	0	0	
0.866163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	0	3	7	0	0	
0.867073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	1	0	0	5	6	0	0	
0.867984	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3	0	1	0	0	4	7	0	0	
0.868895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	6	6	0	0	
0.869806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	7	0	0	
0.870717	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	6	6	0	0	
0.871627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	4	7	0	0	
0.872538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	4	7	1	0	
0.873449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	4	7	1	0	
0.87436	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	2	0	1	0	0	4	6	1	0	
0.875271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	6	5	1	0	
0.876181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	0	0	4	5	0	0	
0.877092	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	2	6	0	0	
0.878003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	4	5	0	0	
0.878914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	4	5	0	0	
0.879825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	4	5	0	0	
0.880735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5	5	1	0	
0.881646	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	0	0	
0.882557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	5	5	0	0	
0.883468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	5	5	0	0	
0.884378	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	
0.885289	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	1	1	0	4	6	0	0	
0.8862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	4	6	0	0	
0.887111	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	5	0	2	0	0	2	7	0	0	
0.888022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	1	0	0	4	6	0	0	
0.888932	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	3	4	0	1	0	0	4	6	0	0	
0.889843	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	4	0	1	0	0	4	6	0	0	
0.890754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	1	0	0	4	6	0	0	
0.891665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	1	0	0	2	7	0	0	
0.892576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	1	0	0	4	6	0	0	
0.893486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	1	1	0	0	4	6	0	0	
0.894397	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	4	6	0	0	
0.895308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	4	6	0	0	
0.896219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	0	0	0	0	4	6	0	0	
0.89713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	0	1	0	4	6	0	0	
0.89804	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	1	0	0	0	2	7	0	0	
0.898951	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	4	6	0	0	
0.899862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	6	0	0	
0.900773	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	2	7	0	0	
0.901683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	2	7	0	0	
0.902594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	5	0	0	
0.903505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	0	0	
0.904416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	0	0	
0.905327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	0	0	
0.906237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	5	5	0	0	
0.907148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	3	6	0	0	
0.908059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	3	6	0	0	
0.90897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	4	5	0	0	
0.909881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	4	5	0	0	
0.910791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	3	6	0	0	
0.911702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	4	6	0	0	
0.912613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	1	1	0	0	2	7	0	0	
0.913524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	2	1	1	0	0	6	6	0	0	
0.914435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	0	1	0	0	6	6	0	0	
0.915345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	0	1	0	0	6	6	0	0	
0.916256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	1	0	0	5	6	0	0	
0.917167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	5	6	0	0	
0.918078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	7	0	0	
0.918989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	4	6	0	0	
0.919899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	8	0	1	
0.92081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	6	0	0	
0.921721	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	6	4	0	0	
0.922632	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	4	5	0	0	
0.923542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	4	5	0	0	
0.924453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	5	0	0	
0.925364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	6	0	0	
0.926275	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	6	0	0	
0.927186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	3	6	0	0	
0.928096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	7	0	0	
0.929007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	7	0	0	
0.929918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	6	5	0	0	
0.930829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	6	5	0	0	
0.93174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	6	5	0	0	
0.93265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	6	0	0	
0.933561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	7	0	0	
0.934472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	6	0	0	
0.935383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	7	0	0	
0.936294	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	2	7	0	0	
0.937204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	7	0	0	
0.938115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	7	0	0	
0.939026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	6	0	0	
0.939937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	5	6	0	0	
0.940848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	7	0	0	
0.941758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	7	0	0	
0.942669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	6	6	0	0	
0.94358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	2	0	0	0	7	6	0	0	
0.944491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	7	6	0	0	
0.945401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	0	3	8	0	0	
0.946312	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	1	1	0	0	6	7	0	0	
0.947223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	2	0	0	5	7	0	0	
0.948134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	3	8	0	0	
0.949045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	7	0	0	
0.949955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	7	0	0	
0.950866	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1	0	0	0	6	8	0	0	
0.951777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	5	7	0	0	
0.952688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	2	1	0	0	5	7	0	0	
0.953599	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	2	1	0	0	5	7	0	0	
0.954509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	2	1	0	0	2	9	0	0	
0.95542	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	5	9	0	0	
0.956331	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	5	9	0	0	
0.957242	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	3	0	1	0	5	9	0	0	
0.958153	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	5	9	0	0	
0.959063	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	3	10	0	0	
0.959974	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	11	0	0	
0.960885	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	4	10	0	0	
0.961796	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	5	9	0	0	
0.962707	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0	3	10	0	0	
0.963617	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0	3	10	0	0	
0.964528	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	3	10	0	0	
0.965439	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	3	11	0	0	
0.96635	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	10	0	0	
0.96726	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	
0.968171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	10	0	0	
0.969082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	0	0	2	10	0	0	
0.969993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	2	10	0	0	
0.970904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	2	10	0	0	
0.971814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	2	10	0	0	
0.972725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	1	0	0	2	10	0	0	
0.973636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	1	0	0	0	2	10	0	0	
0.974547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	1	0	0	0	2	10	0	0	
0.975458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	1	0	0	0	4	9	0	0	
0.976368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	6	8	0	0	
0.977279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	6	8	0	0	
0.97819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	6	8	0	0	
0.979101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	9	0	0	
0.980012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	6	8	0	0	
0.980922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	8	0	0	
0.981833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	4	9	0	0	
0.982744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	10	0	0	
0.983655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	9	0	0	
0.984566	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	
0.985476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	10	0	0	
0.986387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	4	9	0	0	
0.987298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	0	0	2	10	0	0	
0.988209	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	2	10	0	0	
0.989119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	4	9	0	0	
0.99003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	6	8	0	0	
0.990941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	6	8	0	0	
0.991852	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	5	9	0	0	
0.992763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	4	8	0	0	
0.993673	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	4	8	0	0	
0.994584	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	7	8	0	0	
0.995495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	7	0	0	
0.996406	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0	6	8	0	0	
0.997317	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	1	1	0	0	6	8	0	0	
0.998227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	2	1	0	0	6	8	0	0	
0.999138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	8	6	0	0	
1.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	6	7	0	0	
1.00096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	4	8	0	0	
1.00187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	1	0	0	6	8	0	0	
