Time (s): 0
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
33	H: 1. 
13	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0845201
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
32	H: 1. 
13	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0847786
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
33	H: 1. 
13	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0850371
20	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
34	A: 1. 
33	H: 1. 
12	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0852955
20	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
34	A: 1. 
33	H: 1. 
12	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.085554
20	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
34	A: 1. 
33	H: 1. 
12	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0858125
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
33	H: 1. 
13	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0860709
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
33	H: 1. 
13	L: 1. 
21	H: 1. L: 1. 
Time (s): 0.0863294
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
33	H: 1. 
13	L: 1. 
21	H: 1. L: 1. 
Time (s): 0.0865879
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
34	A: 1. 
32	H: 1. 
13	L: 1. 
21	H: 1. L: 1. 
Time (s): 0.0868464
25	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
32	A: 1. 
30	H: 1. 
12	L: 1. 
20	H: 1. L: 1. 
Time (s): 0.0871048
26	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
31	A: 1. 
30	H: 1. 
12	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0873633
25	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
31	A: 1. 
31	H: 1. 
12	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0876218
25	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
31	A: 1. 
31	H: 1. 
12	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0878802
26	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
30	A: 1. 
31	H: 1. 
12	L: 1. 
18	H: 1. L: 1. 
Time (s): 0.0881387
26	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
30	A: 1. 
32	H: 1. 
13	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0883972
25	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
31	A: 1. 
33	H: 1. 
14	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0886557
24	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
31	A: 1. 
34	H: 1. 
14	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0889141
24	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
30	A: 1. 
35	H: 1. 
14	L: 1. 
16	H: 1. L: 1. 
Time (s): 0.0891726
22	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
32	A: 1. 
37	H: 1. 
16	L: 1. 
16	H: 1. L: 1. 
Time (s): 0.0894311
21	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
33	A: 1. 
37	H: 1. 
16	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0896895
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
37	H: 1. 
17	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.089948
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
37	H: 1. 
17	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0902065
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
34	A: 1. 
37	H: 1. 
18	L: 1. 
16	H: 1. L: 1. 
Time (s): 0.090465
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
34	A: 1. 
36	H: 1. 
17	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0907234
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
36	H: 1. 
18	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0909819
23	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
34	A: 1. 
36	H: 1. 
18	L: 1. 
16	H: 1. L: 1. 
Time (s): 0.0912404
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
36	H: 1. 
18	L: 1. 
15	H: 1. L: 1. 
Time (s): 0.0914988
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
36	H: 1. 
18	L: 1. 
15	H: 1. L: 1. 
Time (s): 0.0917573
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
36	H: 1. 
18	L: 1. 
15	H: 1. L: 1. 
Time (s): 0.0920158
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
36	H: 1. 
18	L: 1. 
15	H: 1. L: 1. 
Time (s): 0.0922743
25	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
33	A: 1. 
35	H: 1. 
18	L: 1. 
15	H: 1. L: 1. 
Time (s): 0.0925327
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
35	H: 1. 
17	L: 1. 
16	H: 1. L: 1. 
Time (s): 0.0927912
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
34	H: 1. 
16	L: 1. 
17	H: 1. L: 1. 
Time (s): 0.0930497
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
33	A: 1. 
35	H: 1. 
17	L: 1. 
16	H: 1. L: 1. 
Time (s): 0.0933081
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
34	H: 1. 
16	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0935666
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
17	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0938251
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
17	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0940836
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
33	H: 1. 
16	L: 1. 
20	H: 1. L: 1. 
Time (s): 0.094342
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
32	H: 1. 
15	L: 1. 
21	H: 1. L: 1. 
Time (s): 0.0946005
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
32	H: 1. 
15	L: 1. 
21	H: 1. L: 1. 
Time (s): 0.094859
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
33	H: 1. 
16	L: 1. 
20	H: 1. L: 1. 
Time (s): 0.0951174
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
33	H: 1. 
16	L: 1. 
20	H: 1. L: 1. 
Time (s): 0.0953759
23	A: 1. H: 1. L: 1. 
16	A: 1. L: 1. 
36	A: 1. 
32	H: 1. 
16	L: 1. 
20	H: 1. L: 1. 
Time (s): 0.0956344
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
33	H: 1. 
16	L: 1. 
20	H: 1. L: 1. 
Time (s): 0.0958929
23	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
35	A: 1. 
34	H: 1. 
17	L: 1. 
18	H: 1. L: 1. 
Time (s): 0.0961513
23	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
35	A: 1. 
34	H: 1. 
17	L: 1. 
18	H: 1. L: 1. 
Time (s): 0.0964098
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
17	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0966683
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
17	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0969267
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
34	H: 1. 
16	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0971852
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
34	H: 1. 
16	L: 1. 
19	H: 1. L: 1. 
Time (s): 0.0974437
23	A: 1. H: 1. L: 1. 
34	A: 1. 
15	L: 1. 
19	H: 1. L: 1. 
33	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.0977021
24	A: 1. H: 1. L: 1. 
32	A: 1. 
15	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.0979606
24	A: 1. H: 1. L: 1. 
32	A: 1. 
15	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.0982191
24	A: 1. H: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.0984776
24	A: 1. H: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.098736
24	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
17	A: 1. L: 1. 
Time (s): 0.0989945
24	A: 1. H: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.099253
25	A: 1. H: 1. L: 1. 
31	A: 1. 
14	L: 1. 
17	H: 1. L: 1. 
33	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.0995114
24	A: 1. H: 1. L: 1. 
31	A: 1. 
13	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.0997699
23	A: 1. H: 1. L: 1. 
32	A: 1. 
14	L: 1. 
18	H: 1. L: 1. 
34	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.100028
22	A: 1. H: 1. L: 1. 
34	A: 1. 
15	L: 1. 
19	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.100287
22	A: 1. H: 1. L: 1. 
34	A: 1. 
15	L: 1. 
19	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.100545
22	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.100804
22	A: 1. H: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.101062
21	A: 1. H: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
36	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.101321
21	A: 1. H: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
36	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.101579
21	A: 1. H: 1. L: 1. 
35	A: 1. 
16	L: 1. 
19	H: 1. L: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.101838
22	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.102096
22	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.102355
22	A: 1. H: 1. L: 1. 
33	A: 1. 
15	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.102613
22	A: 1. H: 1. L: 1. 
33	A: 1. 
15	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.102872
22	A: 1. H: 1. L: 1. 
33	A: 1. 
15	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.10313
22	A: 1. H: 1. L: 1. 
33	A: 1. 
15	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.103389
21	A: 1. H: 1. L: 1. 
34	A: 1. 
15	L: 1. 
19	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.103647
23	A: 1. H: 1. L: 1. 
35	A: 1. 
16	L: 1. 
19	H: 1. L: 1. 
33	H: 1. 
17	A: 1. L: 1. 
Time (s): 0.103905
24	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
17	A: 1. L: 1. 
Time (s): 0.104164
24	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
17	A: 1. L: 1. 
Time (s): 0.104422
23	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.104681
24	A: 1. H: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.104939
23	A: 1. H: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.105198
23	A: 1. H: 1. L: 1. 
33	A: 1. 
15	L: 1. 
18	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.105456
23	A: 1. H: 1. L: 1. 
32	A: 1. 
13	L: 1. 
19	H: 1. L: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.105715
24	A: 1. H: 1. L: 1. 
31	A: 1. 
13	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.105973
24	A: 1. H: 1. L: 1. 
31	A: 1. 
13	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.106232
24	A: 1. H: 1. L: 1. 
31	A: 1. 
14	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.10649
25	A: 1. H: 1. L: 1. 
31	A: 1. 
15	L: 1. 
16	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.106749
24	A: 1. H: 1. L: 1. 
31	A: 1. 
15	L: 1. 
16	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.107007
24	A: 1. H: 1. L: 1. 
31	A: 1. 
15	L: 1. 
16	H: 1. L: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.107266
24	A: 1. H: 1. L: 1. 
32	A: 1. 
15	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.107524
24	A: 1. H: 1. L: 1. 
32	A: 1. 
15	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.107783
24	A: 1. H: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.108041
24	A: 1. H: 1. L: 1. 
32	A: 1. 
15	L: 1. 
17	H: 1. L: 1. 
34	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.108299
24	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.108558
24	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.108816
25	A: 1. H: 1. L: 1. 
14	H: 1. L: 1. 
17	L: 1. 
31	A: 1. 
36	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.109075
25	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
17	L: 1. 
32	A: 1. 
35	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.109333
25	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
17	L: 1. 
32	A: 1. 
35	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.109592
23	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
17	L: 1. 
32	A: 1. 
37	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.10985
23	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
36	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.110109
25	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
16	L: 1. 
31	A: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.110367
26	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
16	L: 1. 
31	A: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.110626
26	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
16	L: 1. 
31	A: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.110884
26	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
16	L: 1. 
31	A: 1. 
34	H: 1. 
18	A: 1. L: 1. 
Time (s): 0.111143
25	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
16	L: 1. 
31	A: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.111401
22	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
37	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.11166
23	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
36	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.111918
23	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
36	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.112177
23	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
36	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.112435
24	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
15	L: 1. 
31	A: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.112693
24	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
15	L: 1. 
31	A: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.112952
23	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
15	L: 1. 
32	A: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.11321
23	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
35	H: 1. 
19	A: 1. L: 1. 
Time (s): 0.113469
22	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
36	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.113727
21	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
37	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.113986
19	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.114244
19	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.114503
19	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.114761
20	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.11502
21	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
16	L: 1. 
31	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.115278
21	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
17	L: 1. 
32	A: 1. 
39	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.115537
20	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.115795
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
17	L: 1. 
33	A: 1. 
40	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.116054
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
17	L: 1. 
33	A: 1. 
40	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.116312
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
20	L: 1. 
36	A: 1. 
40	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.116571
18	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
21	L: 1. 
36	A: 1. 
42	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.116829
18	A: 1. H: 1. L: 1. 
15	H: 1. L: 1. 
19	L: 1. 
34	A: 1. 
42	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.117087
17	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
19	L: 1. 
35	A: 1. 
42	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.117346
17	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
18	L: 1. 
34	A: 1. 
42	H: 1. 
24	A: 1. L: 1. 
Time (s): 0.117604
18	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
18	L: 1. 
34	A: 1. 
41	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.117863
18	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
18	L: 1. 
34	A: 1. 
41	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.118121
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
18	L: 1. 
34	A: 1. 
40	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.11838
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
18	L: 1. 
34	A: 1. 
40	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.118638
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
19	L: 1. 
35	A: 1. 
40	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.118897
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
19	L: 1. 
35	A: 1. 
40	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.119155
19	A: 1. H: 1. L: 1. 
16	H: 1. L: 1. 
19	L: 1. 
35	A: 1. 
40	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.119414
19	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
17	L: 1. 
34	A: 1. 
39	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.119672
19	A: 1. H: 1. L: 1. 
17	H: 1. L: 1. 
17	L: 1. 
34	A: 1. 
39	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.119931
19	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
16	L: 1. 
34	A: 1. 
38	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.120189
18	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
15	L: 1. 
33	A: 1. 
39	H: 1. 
24	A: 1. L: 1. 
Time (s): 0.120448
18	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
16	L: 1. 
34	A: 1. 
39	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.120706
19	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
15	L: 1. 
33	A: 1. 
38	H: 1. 
23	A: 1. L: 1. 
Time (s): 0.120965
20	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
14	L: 1. 
33	A: 1. 
36	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.121223
21	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
14	L: 1. 
33	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.121482
19	A: 1. H: 1. L: 1. 
20	H: 1. L: 1. 
15	L: 1. 
35	A: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.12174
20	A: 1. H: 1. L: 1. 
20	H: 1. L: 1. 
14	L: 1. 
34	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.121998
20	A: 1. H: 1. L: 1. 
20	H: 1. L: 1. 
13	L: 1. 
33	A: 1. 
35	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.122257
20	A: 1. H: 1. L: 1. 
20	H: 1. L: 1. 
13	L: 1. 
33	A: 1. 
35	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.122515
21	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
14	L: 1. 
32	A: 1. 
36	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.122774
20	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
15	L: 1. 
34	A: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.123032
20	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
15	L: 1. 
34	A: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.123291
20	A: 1. H: 1. L: 1. 
20	H: 1. L: 1. 
14	L: 1. 
34	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.123549
21	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
14	L: 1. 
33	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.123808
21	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
14	L: 1. 
33	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.124066
22	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
15	L: 1. 
33	A: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.124325
22	A: 1. H: 1. L: 1. 
18	H: 1. L: 1. 
15	L: 1. 
33	A: 1. 
35	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.124583
21	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
14	L: 1. 
33	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.124842
21	A: 1. H: 1. L: 1. 
19	H: 1. L: 1. 
14	L: 1. 
33	A: 1. 
35	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.1251
17	H: 1. L: 1. 
15	L: 1. 
32	A: 1. 
22	A: 1. H: 1. L: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.125359
17	H: 1. L: 1. 
15	L: 1. 
32	A: 1. 
22	A: 1. H: 1. L: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.125617
17	H: 1. L: 1. 
14	L: 1. 
31	A: 1. 
22	A: 1. H: 1. L: 1. 
36	H: 1. 
22	A: 1. L: 1. 
Time (s): 0.125876
17	H: 1. L: 1. 
15	L: 1. 
32	A: 1. 
22	A: 1. H: 1. L: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.126134
17	H: 1. L: 1. 
15	L: 1. 
32	A: 1. 
22	A: 1. H: 1. L: 1. 
36	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.126392
17	H: 1. L: 1. 
13	L: 1. 
30	A: 1. 
24	A: 1. H: 1. L: 1. 
34	H: 1. 
21	A: 1. L: 1. 
